ConductionBandEnergy(C1(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des)) X,ConductionBandEnergy(C1(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des)) Y,ConductionBandEnergy(C2(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_2)) X,ConductionBandEnergy(C2(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_2)) Y,ConductionBandEnergy(C3(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_3)) X,ConductionBandEnergy(C3(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_3)) Y,ConductionBandEnergy(C4(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_4)) X,ConductionBandEnergy(C4(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_4)) Y,ConductionBandEnergy(C5(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_5)) X,ConductionBandEnergy(C5(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_5)) Y,ConductionBandEnergy(C6(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_6)) X,ConductionBandEnergy(C6(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_6)) Y,ConductionBandEnergy(C7(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_7)) X,ConductionBandEnergy(C7(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_7)) Y,ConductionBandEnergy(C8(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_8)) X,ConductionBandEnergy(C8(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_8)) Y,ConductionBandEnergy(C9(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_9)) X,ConductionBandEnergy(C9(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_9)) Y,ElectricField-X(C1(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des)) X,ElectricField-X(C1(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des)) Y,ElectricField-X(C2(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_2)) X,ElectricField-X(C2(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_2)) Y,ElectricField-X(C3(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_3)) X,ElectricField-X(C3(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_3)) Y,ElectricField-X(C4(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_4)) X,ElectricField-X(C4(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_4)) Y,ElectricField-X(C5(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_5)) X,ElectricField-X(C5(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_5)) Y,ElectricField-X(C6(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_6)) X,ElectricField-X(C6(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_6)) Y,ElectricField-X(C7(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_7)) X,ElectricField-X(C7(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_7)) Y,ElectricField-X(C8(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_8)) X,ElectricField-X(C8(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_8)) Y,ElectricField-X(C9(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_9)) X,ElectricField-X(C9(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_9)) Y,eQuasiFermiEnergy(C1(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des)) X,eQuasiFermiEnergy(C1(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des)) Y,eQuasiFermiEnergy(C2(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_2)) X,eQuasiFermiEnergy(C2(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_2)) Y,eQuasiFermiEnergy(C3(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_3)) X,eQuasiFermiEnergy(C3(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_3)) Y,eQuasiFermiEnergy(C4(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_4)) X,eQuasiFermiEnergy(C4(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_4)) Y,eQuasiFermiEnergy(C5(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_5)) X,eQuasiFermiEnergy(C5(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_5)) Y,eQuasiFermiEnergy(C6(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_6)) X,eQuasiFermiEnergy(C6(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_6)) Y,eQuasiFermiEnergy(C7(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_7)) X,eQuasiFermiEnergy(C7(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_7)) Y,eQuasiFermiEnergy(C8(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_8)) X,eQuasiFermiEnergy(C8(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_8)) Y,eQuasiFermiEnergy(C9(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_9)) X,eQuasiFermiEnergy(C9(n0.05_0.02_0.0115_NONE_4.92_2.4_BallisticdenQF1_0_11500_tanh1vel211500_ElectricFieldcomponent_NONE_000014_des_9)) Y
-0.02,-0.12171923,-0.02,-0.12171923,-0.02,-0.12171923,-0.02,-0.12171923,-0.02,-0.12171923,-0.02,-0.12171923,-0.02,-0.12171923,-0.02,-0.12171923,-0.02,-0.12171923,-0.02,-605.20388,-0.02,-471.82609,-0.02,-425.77104,-0.02,-410.26209,-0.02,-415.27824,-0.02,-439.3998,-0.02,-526.70558,-0.02,-679.01824,-0.02,-920.55114,-0.02,-3.2145658e-16,-0.02,-3.2145658e-16,-0.02,-3.2145658e-16,-0.02,-3.2145658e-16,-0.02,-3.2145658e-16,-0.02,-3.2145658e-16,-0.02,-3.2145658e-16,-0.02,-3.2145658e-16,-0.02,-3.2145658e-16
-0.019692756,-0.12173449,-0.019912215,-0.12172291,-0.019326989,-0.12174745,-0.019546449,-0.12173748,-0.01976591,-0.12172905,-0.019985368,-0.12171996,-0.019400142,-0.12174902,-0.019619603,-0.1217481,-0.019534128,-0.1217657,-0.019692756,-611.1686,-0.019912215,-472.31561,-0.019326989,-429.52399,-0.019546449,-407.83136,-0.01976591,-408.55284,-0.019985368,-437.78206,-0.019400142,-460.37785,-0.019619603,-577.02052,-0.019534128,-789.53124,-0.019692756,-1.1628877e-05,-0.019912215,-3.3220797e-06,-0.019326989,-2.5469278e-05,-0.019546449,-1.7163276e-05,-0.01976591,-8.8588738e-06,-0.019985368,-5.5375353e-07,-0.019400142,-2.2703979e-05,-0.019619603,-1.4400424e-05,-0.019534128,-1.7636619e-05
-0.019195313,-0.12177223,-0.019195313,-0.12175851,-0.019195313,-0.12175399,-0.019195313,-0.12175221,-0.019195313,-0.12175201,-0.019195313,-0.12175309,-0.019195313,-0.12175761,-0.019195313,-0.12176917,-0.019195313,-0.12179141,-0.019195313,-590.73846,-0.019195313,-486.23328,-0.019195313,-432.08029,-0.019195313,-409.78942,-0.019195313,-405.49483,-0.019195313,-415.08384,-0.019195313,-454.49312,-0.019195313,-530.10579,-0.019195313,-698.68311,-0.019195313,-3.0460214e-05,-0.019195313,-3.0456127e-05,-0.019195313,-3.0453084e-05,-0.019195313,-3.0451598e-05,-0.019195313,-3.0451387e-05,-0.019195313,-3.0452462e-05,-0.019195313,-3.0455497e-05,-0.019195313,-3.0459334e-05,-0.019195313,-3.0462902e-05
-0.018888069,-0.12178574,-0.019107528,-0.12176207,-0.018522302,-0.12178123,-0.018741762,-0.12177014,-0.018961223,-0.12176148,-0.019180682,-0.12175373,-0.018595455,-0.12178398,-0.018814916,-0.12178889,-0.018729441,-0.12181702,-0.018888069,-569.20934,-0.019107528,-484.60659,-0.018522302,-419.60899,-0.018741762,-406.22359,-0.018961223,-402.43843,-0.019180682,-414.4791,-0.018595455,-429.69887,-0.018814916,-477.64334,-0.018729441,-562.15479,-0.018888069,-4.208496e-05,-0.019107528,-3.3777446e-05,-0.018522302,-5.5916532e-05,-0.018741762,-4.7611589e-05,-0.018961223,-3.9308231e-05,-0.019180682,-3.1006019e-05,-0.018595455,-5.3151403e-05,-0.018814916,-4.4851465e-05,-0.018729441,-4.8088701e-05
-0.018390626,-0.12181152,-0.018390626,-0.12179358,-0.018390626,-0.12178702,-0.018390626,-0.12178436,-0.018390626,-0.12178405,-0.018390626,-0.12178571,-0.018390626,-0.12179227,-0.018390626,-0.12180754,-0.018390626,-0.12183459,-0.018390626,-477.08877,-0.018390626,-434.37197,-0.018390626,-410.38222,-0.018390626,-399.71681,-0.018390626,-397.95237,-0.018390626,-404.16374,-0.018390626,-427.02452,-0.018390626,-460.10594,-0.018390626,-515.42712,-0.018390626,-6.0905462e-05,-0.018390626,-6.0901855e-05,-0.018390626,-6.0898569e-05,-0.018390626,-6.089687e-05,-0.018390626,-6.0896613e-05,-0.018390626,-6.0897878e-05,-0.018390626,-6.0901146e-05,-0.018390626,-6.0904666e-05,-0.018390626,-6.0907598e-05
-0.018083381,-0.12182455,-0.018302841,-0.12179708,-0.017717613,-0.12181385,-0.017937073,-0.12180214,-0.018156534,-0.12179338,-0.018375995,-0.12178633,-0.017790766,-0.12181771,-0.018010227,-0.12182606,-0.017924754,-0.12185917,-0.018083381,-474.86209,-0.018302841,-434.04692,-0.017717613,-407.89017,-0.017937073,-399.01971,-0.018156534,-397.75793,-0.018375995,-404.18133,-0.017790766,-427.7457,-0.018010227,-462.2619,-0.017924754,-521.81936,-0.018083381,-7.2528e-05,-0.018302841,-6.4222511e-05,-0.017717613,-8.6356933e-05,-0.017937073,-7.8053431e-05,-0.018156534,-6.9751686e-05,-0.018375995,-6.1451329e-05,-0.017790766,-8.3592725e-05,-0.018010227,-7.5294707e-05,-0.017924754,-7.8531079e-05
-0.017585937,-0.12184876,-0.017585937,-0.12182748,-0.017585937,-0.12181944,-0.017585937,-0.12181614,-0.017585937,-0.12181576,-0.017585937,-0.12181783,-0.017585937,-0.12182587,-0.017585937,-0.12184405,-0.017585937,-0.12187566,-0.017585937,-475.76554,-0.017585937,-428.85133,-0.017585937,-406.93588,-0.017585937,-397.71951,-0.017585937,-396.88093,-0.017585937,-403.52508,-0.017585937,-427.57556,-0.017585937,-462.77201,-0.017585937,-523.73965,-0.017585937,-9.1345785e-05,-0.017585937,-9.1341767e-05,-0.017585937,-9.1338023e-05,-0.017585937,-9.133606e-05,-0.017585937,-9.1335752e-05,-0.017585937,-9.1337209e-05,-0.017585937,-9.1340917e-05,-0.017585937,-9.1344847e-05,-0.017585937,-9.1348114e-05
-0.017278694,-0.12186207,-0.017498152,-0.121831,-0.016912926,-0.12184644,-0.017132387,-0.12183398,-0.017351847,-0.12182515,-0.017571306,-0.12181847,-0.01698608,-0.12185186,-0.01720554,-0.12186392,-0.017120065,-0.1219031,-0.017278694,-482.25318,-0.017498152,-429.46802,-0.016912926,-411.66382,-0.017132387,-399.71483,-0.017351847,-398.83819,-0.017571306,-403.88396,-0.01698608,-442.28954,-0.01720554,-484.99752,-0.017120065,-565.80789,-0.017278694,-0.00010296627,-0.017498152,-9.4661726e-05,-0.016912926,-0.00011679104,-0.017132387,-0.00010848883,-0.017351847,-0.00010018896,-0.017571306,-9.1890562e-05,-0.01698608,-0.00011402846,-0.01720554,-0.00010573298,-0.017120065,-0.00010896935
-0.01678125,-0.12188805,-0.01678125,-0.12186205,-0.01678125,-0.12185215,-0.01678125,-0.12184807,-0.01678125,-0.12184759,-0.01678125,-0.12185017,-0.01678125,-0.12186008,-0.01678125,-0.1218823,-0.01678125,-0.1219208,-0.01678125,-512.10725,-0.01678125,-444.60586,-0.01678125,-414.44424,-0.01678125,-402.18159,-0.01678125,-401.34844,-0.01678125,-410.48973,-0.01678125,-444.00214,-0.01678125,-495.40497,-0.01678125,-585.60389,-0.01678125,-0.00012178159,-0.01678125,-0.00012177619,-0.01678125,-0.00012177125,-0.01678125,-0.00012176866,-0.01678125,-0.00012176825,-0.01678125,-0.00012177015,-0.01678125,-0.00012177502,-0.01678125,-0.00012178027,-0.01678125,-0.00012178469
-0.016474007,-0.12190204,-0.016693465,-0.12186564,-0.016108239,-0.12187969,-0.0163277,-0.12186613,-0.01654716,-0.12185717,-0.016766619,-0.12185083,-0.016181393,-0.12188738,-0.016400853,-0.12190464,-0.016315378,-0.12195285,-0.016474007,-523.3867,-0.016693465,-445.82717,-0.016108239,-423.80762,-0.0163277,-406.18135,-0.01654716,-404.84139,-0.016766619,-411.06918,-0.016181393,-467.75958,-0.016400853,-529.16787,-0.016315378,-647.85303,-0.016474007,-0.00013339929,-0.016693465,-0.00012509524,-0.016108239,-0.00014721734,-0.0163277,-0.00013891654,-0.01654716,-0.00013061904,-0.016766619,-0.00012232336,-0.016181393,-0.00014445708,-0.016400853,-0.00013616545,-0.016315378,-0.00013940237
-0.015976563,-0.12193124,-0.015976563,-0.12189827,-0.015976563,-0.12188568,-0.015976563,-0.1218805,-0.015976563,-0.12187989,-0.015976563,-0.12188317,-0.015976563,-0.12189576,-0.015976563,-0.12192395,-0.015976563,-0.12197275,-0.015976563,-569.25729,-0.015976563,-472.14588,-0.015976563,-428.64167,-0.015976563,-411.06659,-0.015976563,-409.87335,-0.015976563,-422.85788,-0.015976563,-470.81591,-0.015976563,-545.97191,-0.015976563,-677.92524,-0.015976563,-0.00015221081,-0.015976563,-0.00015220322,-0.015976563,-0.00015219635,-0.015976563,-0.00015219276,-0.015976563,-0.00015219218,-0.015976563,-0.00015219477,-0.015976563,-0.00015220152,-0.015976563,-0.00015220886,-0.015976563,-0.00015221508
-0.015669318,-0.1219462,-0.015888778,-0.12190197,-0.015303551,-0.12191405,-0.015523012,-0.1218989,-0.015742471,-0.12188976,-0.015961932,-0.12188388,-0.015376705,-0.12192497,-0.015596165,-0.12194968,-0.015510691,-0.12201101,-0.015669318,-584.86017,-0.015888778,-473.89537,-0.015303551,-442.05436,-0.015523012,-416.88092,-0.015742471,-414.81118,-0.015961932,-423.65337,-0.015376705,-503.43125,-0.015596165,-591.40277,-0.015510691,-761.29008,-0.015669318,-0.00016382453,-0.015888778,-0.00015552102,-0.015303551,-0.00017763282,-0.015523012,-0.00016933391,-0.015742471,-0.0001610396,-0.015961932,-0.0001527478,-0.015376705,-0.00017487573,-0.015596165,-0.00016658961,-0.015510691,-0.0001698274
